trees,split_attr,accuracy
10,11,85.97560975609755
10,11,86.99186991869918
10,11,85.36585365853658
10,11,82.72357723577237
10,11,84.95934959349594
10,12,83.94308943089432
10,12,86.78861788617887
10,12,83.33333333333334
10,12,86.78861788617887
10,12,81.91056910569105
10,13,85.16260162601627
10,13,84.7560975609756
10,13,83.33333333333334
10,13,82.92682926829268
10,13,86.1788617886179
11,1,90.2439024390244
11,1,91.66666666666666
11,1,89.22764227642277
11,1,90.04065040650406
11,1,89.83739837398373
11,2,90.4471544715447
11,2,89.43089430894308
11,2,89.43089430894308
11,2,90.4471544715447
11,2,88.21138211382113
11,3,89.83739837398373
11,3,90.4471544715447
11,3,90.4471544715447
11,3,88.6178861788618
11,3,88.8211382113821
11,4,88.6178861788618
11,4,89.22764227642277
11,4,88.6178861788618
11,4,86.99186991869918
11,4,88.00813008130082
11,5,89.63414634146342
11,5,87.60162601626016
11,5,83.73983739837398
11,5,88.6178861788618
11,5,88.21138211382113
11,6,89.02439024390245
11,6,87.8048780487805
11,6,88.8211382113821
11,6,86.3821138211382
11,6,90.04065040650406
11,7,87.60162601626016
11,7,84.95934959349594
11,7,88.21138211382113
11,7,86.1788617886179
11,7,86.3821138211382
11,8,88.21138211382113
11,8,86.58536585365853
11,8,86.3821138211382
11,8,87.8048780487805
11,8,87.39837398373984
11,9,86.78861788617887
11,9,87.39837398373984
11,9,87.39837398373984
11,9,86.1788617886179
11,9,89.43089430894308
11,10,85.36585365853658
11,10,85.36585365853658
11,10,86.3821138211382
11,10,85.77235772357723
11,10,87.39837398373984
11,11,86.99186991869918
11,11,85.97560975609755
11,11,85.97560975609755
11,11,86.1788617886179
11,11,83.94308943089432
11,12,84.5528455284553
11,12,83.73983739837398
11,12,84.5528455284553
11,12,86.3821138211382
11,12,83.53658536585365
11,13,82.72357723577237
11,13,84.7560975609756
11,13,87.1951219512195
11,13,84.5528455284553
11,13,85.36585365853658
12,1,89.63414634146342
12,1,88.8211382113821
12,1,91.869918699187
12,1,90.2439024390244
12,1,88.21138211382113
12,2,88.21138211382113
12,2,87.1951219512195
12,2,89.02439024390245
12,2,89.83739837398373
12,2,88.00813008130082
12,3,89.02439024390245
12,3,89.43089430894308
12,3,90.2439024390244
12,3,88.6178861788618
12,3,89.22764227642277
12,4,90.4471544715447
12,4,88.21138211382113
12,4,89.02439024390245
